timestamp_ns,thread_id,event,callee_addr,callee_func,callee_fileline,caller_addr,caller_func,caller_fileline
1751729557636195408,51362,EXIT,0x402d90,std::_Function_base::_M_empty() const,/usr/include/c++/9/bits/std_function.h:263,0x4046d4,std::function<void (CalcJob const&)>::operator bool() const,/usr/include/c++/9/bits/std_function.h:565
1751729557636196518,51362,EXIT,0x4046a4,std::function<void (CalcJob const&)>::operator bool() const,/usr/include/c++/9/bits/std_function.h:564,0x4037f1,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:49
1751729557636197637,51362,ENTER,0x4046f6,std::function<void (CalcJob const&)>::operator()(CalcJob const&) const,/usr/include/c++/9/bits/std_function.h:683,0x403839,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:52
1751729557636198760,51362,ENTER,0x402d90,std::_Function_base::_M_empty() const,/usr/include/c++/9/bits/std_function.h:263,0x40472a,std::function<void (CalcJob const&)>::operator()(CalcJob const&) const,/usr/include/c++/9/bits/std_function.h:686
1751729557636199884,51362,EXIT,0x402d90,std::_Function_base::_M_empty() const,/usr/include/c++/9/bits/std_function.h:263,0x40472a,std::function<void (CalcJob const&)>::operator()(CalcJob const&) const,/usr/include/c++/9/bits/std_function.h:686
1751729557636201002,51362,ENTER,0x405891,CalcJob const& std::forward<CalcJob const&>(std::remove_reference<CalcJob const&>::type&),/usr/include/c++/9/bits/move.h:74,0x404747,std::function<void (CalcJob const&)>::operator()(CalcJob const&) const,/usr/include/c++/9/bits/std_function.h:688
1751729557636202126,51362,EXIT,0x405891,CalcJob const& std::forward<CalcJob const&>(std::remove_reference<CalcJob const&>::type&),/usr/include/c++/9/bits/move.h:74,0x404747,std::function<void (CalcJob const&)>::operator()(CalcJob const&) const,/usr/include/c++/9/bits/std_function.h:688
1751729557636204553,51362,ENTER,0x4059de,"std::_Function_handler<void (CalcJob const&), Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_invoke(std::_Any_data const&, CalcJob const&)",/usr/include/c++/9/bits/std_function.h:298,0x404756,std::function<void (CalcJob const&)>::operator()(CalcJob const&) const,/usr/include/c++/9/bits/std_function.h:688
1751729557636205728,51362,ENTER,0x4067e9,std::_Function_base::_Base_manager<Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_get_pointer(std::_Any_data const&),/usr/include/c++/9/bits/std_function.h:151,0x405a12,"std::_Function_handler<void (CalcJob const&), Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_invoke(std::_Any_data const&, CalcJob const&)",/usr/include/c++/9/bits/std_function.h:300
1751729557636206870,51362,ENTER,0x40728e,Manager::Manager()::{lambda(CalcJob const&)#1} const& std::_Any_data::_M_access<Manager::Manager()::{lambda(CalcJob const&)#1}>() const,/usr/include/c++/9/bits/std_function.h:97,0x406819,std::_Function_base::_Base_manager<Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_get_pointer(std::_Any_data const&),/usr/include/c++/9/bits/std_function.h:155
1751729557636207995,51362,ENTER,0x402ca0,std::_Any_data::_M_access() const,/usr/include/c++/9/bits/std_function.h:88,0x4072be,Manager::Manager()::{lambda(CalcJob const&)#1} const& std::_Any_data::_M_access<Manager::Manager()::{lambda(CalcJob const&)#1}>() const,/usr/include/c++/9/bits/std_function.h:98
1751729557636209114,51362,EXIT,0x402ca0,std::_Any_data::_M_access() const,/usr/include/c++/9/bits/std_function.h:88,0x4072be,Manager::Manager()::{lambda(CalcJob const&)#1} const& std::_Any_data::_M_access<Manager::Manager()::{lambda(CalcJob const&)#1}>() const,/usr/include/c++/9/bits/std_function.h:98
1751729557636210272,51362,EXIT,0x40728e,Manager::Manager()::{lambda(CalcJob const&)#1} const& std::_Any_data::_M_access<Manager::Manager()::{lambda(CalcJob const&)#1}>() const,/usr/include/c++/9/bits/std_function.h:97,0x406819,std::_Function_base::_Base_manager<Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_get_pointer(std::_Any_data const&),/usr/include/c++/9/bits/std_function.h:155
1751729557636211411,51362,ENTER,0x4072df,Manager::Manager()::{lambda(CalcJob const&)#1} const* std::__addressof<Manager::Manager()::{lambda(CalcJob const&)#1} const>(Manager::Manager()::{lambda(CalcJob const&)#1} const&),/usr/include/c++/9/bits/move.h:47,0x406829,std::_Function_base::_Base_manager<Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_get_pointer(std::_Any_data const&),/usr/include/c++/9/bits/std_function.h:156
1751729557636212534,51362,EXIT,0x4072df,Manager::Manager()::{lambda(CalcJob const&)#1} const* std::__addressof<Manager::Manager()::{lambda(CalcJob const&)#1} const>(Manager::Manager()::{lambda(CalcJob const&)#1} const&),/usr/include/c++/9/bits/move.h:47,0x406829,std::_Function_base::_Base_manager<Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_get_pointer(std::_Any_data const&),/usr/include/c++/9/bits/std_function.h:156
1751729557636213676,51362,EXIT,0x4067e9,std::_Function_base::_Base_manager<Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_get_pointer(std::_Any_data const&),/usr/include/c++/9/bits/std_function.h:151,0x405a12,"std::_Function_handler<void (CalcJob const&), Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_invoke(std::_Any_data const&, CalcJob const&)",/usr/include/c++/9/bits/std_function.h:300
1751729557636214817,51362,ENTER,0x405891,CalcJob const& std::forward<CalcJob const&>(std::remove_reference<CalcJob const&>::type&),/usr/include/c++/9/bits/move.h:74,0x405a21,"std::_Function_handler<void (CalcJob const&), Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_invoke(std::_Any_data const&, CalcJob const&)",/usr/include/c++/9/bits/std_function.h:300
1751729557636215952,51362,EXIT,0x405891,CalcJob const& std::forward<CalcJob const&>(std::remove_reference<CalcJob const&>::type&),/usr/include/c++/9/bits/move.h:74,0x405a21,"std::_Function_handler<void (CalcJob const&), Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_invoke(std::_Any_data const&, CalcJob const&)",/usr/include/c++/9/bits/std_function.h:300
1751729557636217091,51362,ENTER,0x403bcc,Manager::Manager()::{lambda(CalcJob const&)#1}::operator()(CalcJob const&) const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:8,0x405a2c,"std::_Function_handler<void (CalcJob const&), Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_invoke(std::_Any_data const&, CalcJob const&)",/usr/include/c++/9/bits/std_function.h:300
1751729557636218251,51362,ENTER,0x40399a,Reporter::report(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Reporter.hpp:7,0x403c11,Manager::Manager()::{lambda(CalcJob const&)#1}::operator()(CalcJob const&) const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:9
1751729557636219768,51362,ENTER,0x403abc,Reporter::opToStr(CalcJob::Op),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Reporter.hpp:14,0x403a11,Reporter::report(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Reporter.hpp:9 (discriminator 2)
1751729557636220915,51362,EXIT,0x403abc,Reporter::opToStr(CalcJob::Op),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Reporter.hpp:14,0x403a11,Reporter::report(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Reporter.hpp:9 (discriminator 2)
1751729557636223405,51362,EXIT,0x40399a,Reporter::report(CalcJob const&),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Reporter.hpp:7,0x403c11,Manager::Manager()::{lambda(CalcJob const&)#1}::operator()(CalcJob const&) const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:9
1751729557636224573,51362,EXIT,0x403bcc,Manager::Manager()::{lambda(CalcJob const&)#1}::operator()(CalcJob const&) const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:8,0x405a2c,"std::_Function_handler<void (CalcJob const&), Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_invoke(std::_Any_data const&, CalcJob const&)",/usr/include/c++/9/bits/std_function.h:300
1751729557636225718,51362,EXIT,0x4059de,"std::_Function_handler<void (CalcJob const&), Manager::Manager()::{lambda(CalcJob const&)#1}>::_M_invoke(std::_Any_data const&, CalcJob const&)",/usr/include/c++/9/bits/std_function.h:298,0x404756,std::function<void (CalcJob const&)>::operator()(CalcJob const&) const,/usr/include/c++/9/bits/std_function.h:688
1751729557636226855,51362,EXIT,0x4046f6,std::function<void (CalcJob const&)>::operator()(CalcJob const&) const,/usr/include/c++/9/bits/std_function.h:683,0x403839,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:52
1751729557636227973,51362,ENTER,0x40362e,CalcJob::CalcJob(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/CalcJob.hpp:3,0x403727,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:43
1751729557636229102,51362,EXIT,0x40362e,CalcJob::CalcJob(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/CalcJob.hpp:3,0x403727,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:43
1751729557636230222,51362,ENTER,0x4042fe,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:68,0x40373e,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44
1751729557636231339,51362,ENTER,0x405375,std::mutex* std::__addressof<std::mutex>(std::mutex&),/usr/include/c++/9/bits/move.h:47,0x404332,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:69
1751729557636232462,51362,EXIT,0x405375,std::mutex* std::__addressof<std::mutex>(std::mutex&),/usr/include/c++/9/bits/move.h:47,0x404332,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:69
1751729557636233575,51362,ENTER,0x4053ba,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:133,0x40434d,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:72
1751729557636234694,51362,ENTER,0x402b90,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:98,0x405419,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:142
1751729557636235810,51362,ENTER,0x4029f4,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:747,0x402bc0,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:100
1751729557636236916,51362,ENTER,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a1d,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:748
1751729557636238014,51362,EXIT,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a1d,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:748
1751729557636239150,51362,EXIT,0x4029f4,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:747,0x402bc0,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:100
1751729557636240280,51362,EXIT,0x402b90,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:98,0x405419,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:142
1751729557636241400,51362,EXIT,0x4053ba,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:133,0x40434d,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:72
1751729557636242729,51362,EXIT,0x4042fe,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:68,0x40373e,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44
1751729557636244499,51362,ENTER,0x404578,"void std::condition_variable::wait<Worker::run()::{lambda()#1}>(std::unique_lock<std::mutex>&, Worker::run()::{lambda()#1})",/usr/include/c++/9/condition_variable:98,0x403759,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:45
1751729557636246214,51362,ENTER,0x403674,Worker::run()::{lambda()#1}::operator()() const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44,0x4045b0,"void std::condition_variable::wait<Worker::run()::{lambda()#1}>(std::unique_lock<std::mutex>&, Worker::run()::{lambda()#1})",/usr/include/c++/9/condition_variable:100
1751729557636247959,51362,ENTER,0x40452a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:197,0x4036a7,Worker::run()::{lambda()#1}::operator()() const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44
1751729557636249570,51362,ENTER,0x405720,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1384,0x40455a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:198
1751729557636251089,51362,ENTER,0x4065e3,"bool std::operator==<CalcJob, CalcJob&, CalcJob*>(std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&, std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&)",/usr/include/c++/9/bits/stl_deque.h:286,0x40575f,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1385
1751729557636252730,51362,EXIT,0x4065e3,"bool std::operator==<CalcJob, CalcJob&, CalcJob*>(std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&, std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&)",/usr/include/c++/9/bits/stl_deque.h:286,0x40575f,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1385
1751729557636254347,51362,EXIT,0x405720,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1384,0x40455a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:198
1751729557636255846,51362,EXIT,0x40452a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:197,0x4036a7,Worker::run()::{lambda()#1}::operator()() const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44
1751729557636257470,51362,EXIT,0x403674,Worker::run()::{lambda()#1}::operator()() const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44,0x4045b0,"void std::condition_variable::wait<Worker::run()::{lambda()#1}>(std::unique_lock<std::mutex>&, Worker::run()::{lambda()#1})",/usr/include/c++/9/condition_variable:100
1751729558635496684,51361,EXIT,0x404c14,"void std::this_thread::sleep_for<long, std::ratio<1l, 1l> >(std::chrono::duration<long, std::ratio<1l, 1l> > const&)",/usr/include/c++/9/thread:366,0x4027d5,main,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/main.cpp:16 (discriminator 2)
1751729558635556246,51361,ENTER,0x403db6,Manager::stop(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:17,0x4027e4,main,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/main.cpp:17
1751729558635567020,51361,ENTER,0x4033e8,Worker::stopWorker(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:19,0x403de6,Manager::stop(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Manager.hpp:18
1751729558635573861,51361,ENTER,0x4042fe,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:68,0x403432,Worker::stopWorker(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:22
1751729558635581500,51361,ENTER,0x405375,std::mutex* std::__addressof<std::mutex>(std::mutex&),/usr/include/c++/9/bits/move.h:47,0x404332,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:69
1751729558635592410,51361,EXIT,0x405375,std::mutex* std::__addressof<std::mutex>(std::mutex&),/usr/include/c++/9/bits/move.h:47,0x404332,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:69
1751729558635602638,51361,ENTER,0x4053ba,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:133,0x40434d,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:72
1751729558635607630,51361,ENTER,0x402b90,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:98,0x405419,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:142
1751729558635612514,51361,ENTER,0x4029f4,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:747,0x402bc0,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:100
1751729558635617114,51361,ENTER,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a1d,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:748
1751729558635621949,51361,EXIT,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a1d,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:748
1751729558635627395,51361,EXIT,0x4029f4,__gthread_mutex_lock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:747,0x402bc0,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:100
1751729558635632173,51361,EXIT,0x402b90,std::mutex::lock(),/usr/include/c++/9/bits/std_mutex.h:98,0x405419,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:142
1751729558635637975,51361,EXIT,0x4053ba,std::unique_lock<std::mutex>::lock(),/usr/include/c++/9/bits/unique_lock.h:133,0x40434d,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:72
1751729558635643055,51361,EXIT,0x4042fe,std::unique_lock<std::mutex>::unique_lock(std::mutex&),/usr/include/c++/9/bits/unique_lock.h:68,0x403432,Worker::stopWorker(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:22
1751729558635664034,51361,ENTER,0x404396,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:103,0x403459,Worker::stopWorker(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:25
1751729558635669237,51361,ENTER,0x405462,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:191,0x4043d1,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:106
1751729558635674034,51361,ENTER,0x402c14,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:115,0x4054ba,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:198
1751729558635678718,51361,ENTER,0x402a57,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:777,0x402c43,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:118
1751729558635683327,51361,ENTER,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a80,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:778
1751729558635687920,51361,EXIT,0x4025b6,__gthread_active_p(),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:249,0x402a80,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:778
1751729558635692746,51361,EXIT,0x402a57,__gthread_mutex_unlock(pthread_mutex_t*),/usr/include/x86_64-linux-gnu/c++/9/bits/gthr-default.h:777,0x402c43,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:118
1751729558635697440,51361,EXIT,0x402c14,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:115,0x4054ba,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:198
1751729558635702243,51361,EXIT,0x405462,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:191,0x4043d1,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:106
1751729558635707005,51361,EXIT,0x404396,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:103,0x403459,Worker::stopWorker(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:25
1751729558635742913,51362,ENTER,0x403674,Worker::run()::{lambda()#1}::operator()() const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44,0x4045b0,"void std::condition_variable::wait<Worker::run()::{lambda()#1}>(std::unique_lock<std::mutex>&, Worker::run()::{lambda()#1})",/usr/include/c++/9/condition_variable:100
1751729558635790107,51362,ENTER,0x40452a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:197,0x4036a7,Worker::run()::{lambda()#1}::operator()() const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44
1751729558635798831,51362,ENTER,0x405720,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1384,0x40455a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:198
1751729558635805575,51362,ENTER,0x4065e3,"bool std::operator==<CalcJob, CalcJob&, CalcJob*>(std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&, std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&)",/usr/include/c++/9/bits/stl_deque.h:286,0x40575f,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1385
1751729558635813043,51362,EXIT,0x4065e3,"bool std::operator==<CalcJob, CalcJob&, CalcJob*>(std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&, std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&)",/usr/include/c++/9/bits/stl_deque.h:286,0x40575f,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1385
1751729558635820352,51362,EXIT,0x405720,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1384,0x40455a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:198
1751729558635827204,51362,EXIT,0x40452a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:197,0x4036a7,Worker::run()::{lambda()#1}::operator()() const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44
1751729558635832982,51362,EXIT,0x403674,Worker::run()::{lambda()#1}::operator()() const,/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:44,0x4045b0,"void std::condition_variable::wait<Worker::run()::{lambda()#1}>(std::unique_lock<std::mutex>&, Worker::run()::{lambda()#1})",/usr/include/c++/9/condition_variable:100
1751729558635837867,51362,EXIT,0x404578,"void std::condition_variable::wait<Worker::run()::{lambda()#1}>(std::unique_lock<std::mutex>&, Worker::run()::{lambda()#1})",/usr/include/c++/9/condition_variable:98,0x403759,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:45
1751729558635847877,51362,ENTER,0x40452a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:197,0x403774,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:45 (discriminator 1)
1751729558635852551,51362,ENTER,0x405720,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1384,0x40455a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:198
1751729558635857274,51362,ENTER,0x4065e3,"bool std::operator==<CalcJob, CalcJob&, CalcJob*>(std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&, std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&)",/usr/include/c++/9/bits/stl_deque.h:286,0x40575f,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1385
1751729558635861995,51362,EXIT,0x4065e3,"bool std::operator==<CalcJob, CalcJob&, CalcJob*>(std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&, std::_Deque_iterator<CalcJob, CalcJob&, CalcJob*> const&)",/usr/include/c++/9/bits/stl_deque.h:286,0x40575f,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1385
1751729558635866737,51362,EXIT,0x405720,"std::deque<CalcJob, std::allocator<CalcJob> >::empty() const",/usr/include/c++/9/bits/stl_deque.h:1384,0x40455a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:198
1751729558635871475,51362,EXIT,0x40452a,"std::queue<CalcJob, std::deque<CalcJob, std::allocator<CalcJob> > >::empty() const",/usr/include/c++/9/bits/stl_queue.h:197,0x403774,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:45 (discriminator 1)
1751729558635893642,51362,ENTER,0x404396,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:103,0x4037c7,Worker::run(),/home/nhorro/workspace/learn-code-analysis/01_callgraphs/calcjob_instr/Worker.hpp:46
1751729558635899261,51362,ENTER,0x405462,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:191,0x4043d1,std::unique_lock<std::mutex>::~unique_lock(),/usr/include/c++/9/bits/unique_lock.h:106
1751729558635904201,51362,ENTER,0x402c14,std::mutex::unlock(),/usr/include/c++/9/bits/std_mutex.h:115,0x4054ba,std::unique_lock<std::mutex>::unlock(),/usr/include/c++/9/bits/unique_lock.h:198
